id,teacher,model,input_tokens,output_tokens,hit_token_cap,error,generation_time_s,timestamp
554,oss,api-gpt-oss-120b,340,2060,False,,11.26,2026-05-19T22:56:40.943456+00:00
555,sonnet,claude-sonnet-4-6,362,493,False,,7.27,2026-05-19T22:56:48.345335+00:00
555,gpt4,gpt-5.4,325,313,False,,4.3,2026-05-19T22:56:48.338274+00:00
555,oss,api-gpt-oss-120b,386,474,False,,2.9,2026-05-19T22:56:48.341668+00:00
556,sonnet,claude-sonnet-4-6,381,174,False,,4.0,2026-05-19T22:56:52.838595+00:00
556,gpt4,gpt-5.4,345,237,False,,3.78,2026-05-19T22:56:52.738614+00:00
556,oss,api-gpt-oss-120b,406,523,False,,3.0,2026-05-19T22:56:52.743006+00:00
557,sonnet,claude-sonnet-4-6,202,18,False,,1.08,2026-05-19T22:56:54.138269+00:00
557,gpt4,gpt-5.4,179,44,False,,1.0,2026-05-19T22:56:54.037187+00:00
557,oss,api-gpt-oss-120b,240,151,False,,0.9,2026-05-19T22:56:54.045859+00:00
558,sonnet,claude-sonnet-4-6,219,120,False,,2.49,2026-05-19T22:56:56.644852+00:00
558,gpt4,gpt-5.4,195,160,False,,2.1,2026-05-19T22:56:56.638014+00:00
558,oss,api-gpt-oss-120b,256,356,False,,1.99,2026-05-19T22:56:56.641515+00:00
559,sonnet,claude-sonnet-4-6,215,88,False,,1.7,2026-05-19T22:56:59.036123+00:00
559,gpt4,gpt-5.4,189,109,False,,2.0,2026-05-19T22:56:58.839775+00:00
559,oss,api-gpt-oss-120b,250,189,False,,1.1,2026-05-19T22:56:58.853998+00:00
560,sonnet,claude-sonnet-4-6,350,140,False,,3.04,2026-05-19T22:57:02.245840+00:00
560,gpt4,gpt-5.4,317,85,False,,1.7,2026-05-19T22:57:02.238363+00:00
560,oss,api-gpt-oss-120b,378,164,False,,1.0,2026-05-19T22:57:02.241538+00:00
561,sonnet,claude-sonnet-4-6,1117,938,False,,12.8,2026-05-19T22:57:15.637523+00:00
561,gpt4,gpt-5.4,995,558,False,,6.7,2026-05-19T22:57:15.438426+00:00
561,oss,api-gpt-oss-120b,1056,2386,False,,13.09,2026-05-19T22:57:15.442537+00:00
562,sonnet,claude-sonnet-4-6,327,1224,False,,17.29,2026-05-19T22:57:39.336400+00:00
562,gpt4,gpt-5.4,299,853,False,,11.2,2026-05-19T22:57:39.239075+00:00
562,oss,api-gpt-oss-120b,360,4133,False,,23.5,2026-05-19T22:57:39.243637+00:00
563,sonnet,claude-sonnet-4-6,238,43,False,,1.81,2026-05-19T22:57:41.536073+00:00
563,gpt4,gpt-5.4,214,81,False,,1.99,2026-05-19T22:57:41.338800+00:00
563,oss,api-gpt-oss-120b,275,200,False,,1.14,2026-05-19T22:57:41.343706+00:00
564,sonnet,claude-sonnet-4-6,298,511,False,,6.07,2026-05-19T22:57:47.745198+00:00
564,gpt4,gpt-5.4,269,419,False,,5.29,2026-05-19T22:57:47.738384+00:00
564,oss,api-gpt-oss-120b,330,1125,False,,6.19,2026-05-19T22:57:47.741493+00:00
565,sonnet,claude-sonnet-4-6,272,115,False,,2.8,2026-05-19T22:57:50.947949+00:00
565,gpt4,gpt-5.4,242,172,False,,2.99,2026-05-19T22:57:50.841353+00:00
565,oss,api-gpt-oss-120b,303,173,False,,0.98,2026-05-19T22:57:50.860901+00:00
566,sonnet,claude-sonnet-4-6,206,48,False,,1.99,2026-05-19T22:57:53.259989+00:00
566,gpt4,gpt-5.4,185,126,False,,1.99,2026-05-19T22:57:53.138021+00:00
566,oss,api-gpt-oss-120b,246,183,False,,1.02,2026-05-19T22:57:53.244241+00:00
567,sonnet,claude-sonnet-4-6,397,263,False,,6.45,2026-05-19T22:58:00.144912+00:00
567,gpt4,gpt-5.4,368,110,False,,2.29,2026-05-19T22:57:59.854096+00:00
567,oss,api-gpt-oss-120b,429,487,False,,2.79,2026-05-19T22:57:59.954101+00:00
568,sonnet,claude-sonnet-4-6,266,39,False,,1.25,2026-05-19T22:58:02.442772+00:00
568,gpt4,gpt-5.4,237,66,False,,1.69,2026-05-19T22:58:02.346144+00:00
568,oss,api-gpt-oss-120b,298,324,False,,1.8,2026-05-19T22:58:02.438295+00:00
569,sonnet,claude-sonnet-4-6,438,124,False,,2.69,2026-05-19T22:58:05.249477+00:00
569,gpt4,gpt-5.4,386,176,False,,2.79,2026-05-19T22:58:05.239764+00:00
569,oss,api-gpt-oss-120b,447,275,False,,1.69,2026-05-19T22:58:05.244732+00:00
570,sonnet,claude-sonnet-4-6,621,1255,False,,17.4,2026-05-19T22:58:53.446774+00:00
570,gpt4,gpt-5.4,585,368,False,,4.97,2026-05-19T22:58:53.247735+00:00
570,oss,api-gpt-oss-120b,646,8394,False,,47.9,2026-05-19T22:58:53.435592+00:00
571,sonnet,claude-sonnet-4-6,331,1287,False,,15.89,2026-05-19T22:59:36.848472+00:00
571,gpt4,gpt-5.4,298,775,False,,10.0,2026-05-19T22:59:36.839938+00:00
571,oss,api-gpt-oss-120b,359,6677,False,,43.1,2026-05-19T22:59:36.844249+00:00
572,sonnet,claude-sonnet-4-6,318,128,False,,3.1,2026-05-19T22:59:40.635525+00:00
572,gpt4,gpt-5.4,284,112,False,,2.3,2026-05-19T22:59:40.139523+00:00
572,oss,api-gpt-oss-120b,345,348,False,,2.5,2026-05-19T22:59:40.339683+00:00
573,sonnet,claude-sonnet-4-6,258,77,False,,1.7,2026-05-19T22:59:44.247372+00:00
573,gpt4,gpt-5.4,233,139,False,,2.31,2026-05-19T22:59:43.835541+00:00
573,oss,api-gpt-oss-120b,294,216,False,,2.1,2026-05-19T22:59:44.038516+00:00
574,sonnet,claude-sonnet-4-6,515,1546,False,,19.0,2026-05-19T23:00:03.552085+00:00
574,gpt4,gpt-5.4,443,612,False,,7.2,2026-05-19T23:00:03.543216+00:00
574,oss,api-gpt-oss-120b,504,1573,False,,12.15,2026-05-19T23:00:03.547204+00:00
575,sonnet,claude-sonnet-4-6,678,366,False,,5.0,2026-05-19T23:00:08.736436+00:00
575,gpt4,gpt-5.4,543,305,False,,4.42,2026-05-19T23:00:08.638683+00:00
575,oss,api-gpt-oss-120b,604,727,False,,4.69,2026-05-19T23:00:08.643971+00:00
576,sonnet,claude-sonnet-4-6,318,325,False,,4.89,2026-05-19T23:00:13.746676+00:00
576,gpt4,gpt-5.4,282,412,False,,4.96,2026-05-19T23:00:13.737929+00:00
576,oss,api-gpt-oss-120b,343,574,False,,3.17,2026-05-19T23:00:13.742673+00:00
577,sonnet,claude-sonnet-4-6,513,609,False,,8.3,2026-05-19T23:00:22.340921+00:00
577,gpt4,gpt-5.4,427,333,False,,6.33,2026-05-19T23:00:22.142097+00:00
577,oss,api-gpt-oss-120b,488,1306,False,,7.2,2026-05-19T23:00:22.240072+00:00
578,sonnet,claude-sonnet-4-6,363,373,False,,6.6,2026-05-19T23:00:29.775530+00:00
578,gpt4,gpt-5.4,318,321,False,,4.4,2026-05-19T23:00:29.235962+00:00
578,oss,api-gpt-oss-120b,379,447,False,,3.3,2026-05-19T23:00:29.546391+00:00
579,sonnet,claude-sonnet-4-6,369,623,False,,8.4,2026-05-19T23:00:39.337680+00:00
579,gpt4,gpt-5.4,316,721,False,,9.3,2026-05-19T23:00:39.239453+00:00
579,oss,api-gpt-oss-120b,377,841,False,,5.52,2026-05-19T23:00:39.243607+00:00
580,sonnet,claude-sonnet-4-6,293,581,False,,7.49,2026-05-19T23:00:50.347954+00:00
580,gpt4,gpt-5.4,262,641,False,,7.38,2026-05-19T23:00:50.338471+00:00
580,oss,api-gpt-oss-120b,323,1503,False,,10.98,2026-05-19T23:00:50.343055+00:00
581,sonnet,claude-sonnet-4-6,569,414,False,,6.9,2026-05-19T23:00:57.847353+00:00
581,gpt4,gpt-5.4,452,421,False,,5.5,2026-05-19T23:00:57.839473+00:00
581,oss,api-gpt-oss-120b,513,1072,False,,7.3,2026-05-19T23:00:57.843232+00:00
582,sonnet,claude-sonnet-4-6,243,35,False,,1.4,2026-05-19T23:01:00.244523+00:00
582,gpt4,gpt-5.4,223,122,False,,2.2,2026-05-19T23:01:00.138225+00:00
582,oss,api-gpt-oss-120b,284,130,False,,0.8,2026-05-19T23:01:00.240055+00:00
583,sonnet,claude-sonnet-4-6,299,1747,False,,29.5,2026-05-19T23:01:29.846755+00:00
583,gpt4,gpt-5.4,273,642,False,,10.5,2026-05-19T23:01:29.838593+00:00
583,oss,api-gpt-oss-120b,334,3346,False,,18.3,2026-05-19T23:01:29.842495+00:00
584,sonnet,claude-sonnet-4-6,359,161,False,,3.29,2026-05-19T23:01:33.649773+00:00
584,gpt4,gpt-5.4,323,210,False,,3.6,2026-05-19T23:01:33.640191+00:00
584,oss,api-gpt-oss-120b,384,360,False,,2.3,2026-05-19T23:01:33.646367+00:00
585,sonnet,claude-sonnet-4-6,603,446,False,,6.4,2026-05-19T23:01:42.044285+00:00
585,gpt4,gpt-5.4,511,420,False,,5.31,2026-05-19T23:01:42.036414+00:00
585,oss,api-gpt-oss-120b,572,1471,False,,8.1,2026-05-19T23:01:42.040207+00:00
586,sonnet,claude-sonnet-4-6,482,1460,False,,19.49,2026-05-19T23:02:30.247316+00:00
586,gpt4,gpt-5.4,421,263,False,,3.93,2026-05-19T23:02:30.041846+00:00
586,oss,api-gpt-oss-120b,482,8586,False,,47.8,2026-05-19T23:02:30.050961+00:00
587,sonnet,claude-sonnet-4-6,2097,1109,False,,16.99,2026-05-19T23:02:47.537834+00:00
587,gpt4,gpt-5.4,1952,851,False,,10.1,2026-05-19T23:02:47.439422+00:00
587,oss,api-gpt-oss-120b,2013,2077,False,,11.5,2026-05-19T23:02:47.444378+00:00
588,sonnet,claude-sonnet-4-6,446,280,False,,4.64,2026-05-19T23:02:52.345637+00:00
588,gpt4,gpt-5.4,389,172,False,,2.9,2026-05-19T23:02:52.338072+00:00
588,oss,api-gpt-oss-120b,450,624,False,,3.7,2026-05-19T23:02:52.341918+00:00
589,sonnet,claude-sonnet-4-6,326,1420,False,,20.05,2026-05-19T23:03:12.547999+00:00
589,gpt4,gpt-5.4,290,1209,False,,16.6,2026-05-19T23:03:12.537993+00:00
589,oss,api-gpt-oss-120b,351,2645,False,,14.42,2026-05-19T23:03:12.542992+00:00
590,sonnet,claude-sonnet-4-6,312,1100,False,,16.56,2026-05-19T23:03:29.735539+00:00
590,gpt4,gpt-5.4,281,501,False,,8.5,2026-05-19T23:03:29.258373+00:00
590,oss,api-gpt-oss-120b,342,1406,False,,7.89,2026-05-19T23:03:29.473210+00:00
591,sonnet,claude-sonnet-4-6,598,973,False,,10.1,2026-05-19T23:03:40.239299+00:00
591,gpt4,gpt-5.4,521,753,False,,8.71,2026-05-19T23:03:40.139220+00:00
591,oss,api-gpt-oss-120b,582,1059,False,,5.9,2026-05-19T23:03:40.144419+00:00
592,sonnet,claude-sonnet-4-6,366,101,False,,2.9,2026-05-19T23:03:43.337566+00:00
592,gpt4,gpt-5.4,332,129,False,,2.5,2026-05-19T23:03:43.238630+00:00
592,oss,api-gpt-oss-120b,393,332,False,,2.0,2026-05-19T23:03:43.242560+00:00
593,sonnet,claude-sonnet-4-6,266,632,False,,9.29,2026-05-19T23:03:55.145621+00:00
593,gpt4,gpt-5.4,241,407,False,,5.79,2026-05-19T23:03:55.138505+00:00
593,oss,api-gpt-oss-120b,302,2042,False,,11.69,2026-05-19T23:03:55.141777+00:00
594,sonnet,claude-sonnet-4-6,1457,147,False,,2.9,2026-05-19T23:04:00.059588+00:00
594,gpt4,gpt-5.4,1304,324,False,,4.3,2026-05-19T23:03:59.635754+00:00
594,oss,api-gpt-oss-120b,1365,456,False,,2.6,2026-05-19T23:03:59.775807+00:00
595,sonnet,claude-sonnet-4-6,502,653,False,,10.79,2026-05-19T23:04:11.136637+00:00
595,gpt4,gpt-5.4,465,403,False,,5.69,2026-05-19T23:04:11.038397+00:00
595,oss,api-gpt-oss-120b,526,534,False,,3.28,2026-05-19T23:04:11.042181+00:00
596,sonnet,claude-sonnet-4-6,701,1334,False,,15.5,2026-05-19T23:04:55.349873+00:00
596,gpt4,gpt-5.4,667,744,False,,9.2,2026-05-19T23:04:54.840826+00:00
596,oss,api-gpt-oss-120b,728,7230,False,,43.39,2026-05-19T23:04:55.144387+00:00
597,sonnet,claude-sonnet-4-6,362,823,False,,14.7,2026-05-19T23:05:10.247079+00:00
597,gpt4,gpt-5.4,334,473,False,,6.8,2026-05-19T23:05:10.239496+00:00
597,oss,api-gpt-oss-120b,395,2111,False,,13.0,2026-05-19T23:05:10.243037+00:00
598,sonnet,claude-sonnet-4-6,683,1330,False,,18.0,2026-05-19T23:05:28.347693+00:00
598,gpt4,gpt-5.4,577,703,False,,10.39,2026-05-19T23:05:28.338638+00:00
598,oss,api-gpt-oss-120b,638,1619,False,,9.79,2026-05-19T23:05:28.343143+00:00
599,sonnet,claude-sonnet-4-6,230,63,False,,2.39,2026-05-19T23:05:31.237825+00:00
599,gpt4,gpt-5.4,208,119,False,,2.42,2026-05-19T23:05:31.037650+00:00
599,oss,api-gpt-oss-120b,269,335,False,,1.89,2026-05-19T23:05:31.041792+00:00
600,sonnet,claude-sonnet-4-6,1128,391,False,,4.1,2026-05-19T23:05:41.144976+00:00
600,gpt4,gpt-5.4,875,332,False,,5.5,2026-05-19T23:05:40.942245+00:00
600,oss,api-gpt-oss-120b,936,1517,False,,9.6,2026-05-19T23:05:41.036391+00:00
601,sonnet,claude-sonnet-4-6,283,132,False,,2.99,2026-05-19T23:05:45.336108+00:00
601,gpt4,gpt-5.4,248,177,False,,3.51,2026-05-19T23:05:44.940953+00:00
601,oss,api-gpt-oss-120b,309,484,False,,3.1,2026-05-19T23:05:45.140470+00:00
602,sonnet,claude-sonnet-4-6,432,856,False,,9.97,2026-05-19T23:06:05.742589+00:00
602,gpt4,gpt-5.4,380,775,False,,9.45,2026-05-19T23:06:05.639263+00:00
602,oss,api-gpt-oss-120b,441,1994,False,,20.03,2026-05-19T23:06:05.738166+00:00
603,sonnet,claude-sonnet-4-6,406,141,False,,3.49,2026-05-19T23:06:09.459275+00:00
603,gpt4,gpt-5.4,372,162,False,,3.29,2026-05-19T23:06:09.244500+00:00
603,oss,api-gpt-oss-120b,433,223,False,,1.69,2026-05-19T23:06:09.349531+00:00
604,sonnet,claude-sonnet-4-6,374,454,False,,6.31,2026-05-19T23:06:42.945757+00:00
604,gpt4,gpt-5.4,345,492,False,,6.74,2026-05-19T23:06:42.857674+00:00
604,oss,api-gpt-oss-120b,406,4319,False,,33.32,2026-05-19T23:06:42.940534+00:00
605,sonnet,claude-sonnet-4-6,239,74,False,,2.18,2026-05-19T23:06:46.135898+00:00
605,gpt4,gpt-5.4,218,176,False,,3.0,2026-05-19T23:06:46.039491+00:00
605,oss,api-gpt-oss-120b,279,448,False,,2.5,2026-05-19T23:06:46.043650+00:00
606,sonnet,claude-sonnet-4-6,276,1270,False,,17.09,2026-05-19T23:07:56.142044+00:00
606,gpt4,gpt-5.4,250,632,False,,8.81,2026-05-19T23:07:55.736052+00:00
606,oss,api-gpt-oss-120b,311,12342,False,,69.4,2026-05-19T23:07:55.939462+00:00
607,sonnet,claude-sonnet-4-6,494,765,False,,10.2,2026-05-19T23:08:07.046716+00:00
607,gpt4,gpt-5.4,442,458,False,,6.71,2026-05-19T23:08:07.038367+00:00
607,oss,api-gpt-oss-120b,503,1966,False,,10.8,2026-05-19T23:08:07.042041+00:00
608,sonnet,claude-sonnet-4-6,840,340,False,,5.6,2026-05-19T23:08:12.942068+00:00
608,gpt4,gpt-5.4,747,285,False,,3.59,2026-05-19T23:08:12.741174+00:00
608,oss,api-gpt-oss-120b,808,554,False,,3.18,2026-05-19T23:08:12.843085+00:00
609,sonnet,claude-sonnet-4-6,251,217,False,,3.58,2026-05-19T23:08:16.558852+00:00
609,gpt4,gpt-5.4,225,169,False,,2.88,2026-05-19T23:08:16.540084+00:00
609,oss,api-gpt-oss-120b,286,318,False,,1.8,2026-05-19T23:08:16.548126+00:00
610,sonnet,claude-sonnet-4-6,267,1194,False,,16.2,2026-05-19T23:08:33.046648+00:00
610,gpt4,gpt-5.4,233,417,False,,4.81,2026-05-19T23:08:33.038900+00:00
610,oss,api-gpt-oss-120b,294,1599,False,,8.79,2026-05-19T23:08:33.043155+00:00
611,sonnet,claude-sonnet-4-6,219,116,False,,2.4,2026-05-19T23:08:36.448479+00:00
611,gpt4,gpt-5.4,193,124,False,,2.4,2026-05-19T23:08:36.341905+00:00
611,oss,api-gpt-oss-120b,254,363,False,,3.2,2026-05-19T23:08:36.438319+00:00
612,sonnet,claude-sonnet-4-6,343,294,False,,4.28,2026-05-19T23:08:41.041231+00:00
612,gpt4,gpt-5.4,301,265,False,,3.37,2026-05-19T23:08:40.742323+00:00
612,oss,api-gpt-oss-120b,362,381,False,,2.47,2026-05-19T23:08:40.850658+00:00
613,sonnet,claude-sonnet-4-6,798,320,False,,4.0,2026-05-19T23:08:46.847757+00:00
613,gpt4,gpt-5.4,692,416,False,,4.95,2026-05-19T23:08:46.838278+00:00
613,oss,api-gpt-oss-120b,753,822,False,,5.7,2026-05-19T23:08:46.843701+00:00
614,sonnet,claude-sonnet-4-6,821,881,False,,12.6,2026-05-19T23:09:00.460805+00:00
614,gpt4,gpt-5.4,765,405,False,,6.4,2026-05-19T23:09:00.441083+00:00
614,oss,api-gpt-oss-120b,826,2339,False,,13.49,2026-05-19T23:09:00.453298+00:00
615,sonnet,claude-sonnet-4-6,331,153,False,,3.2,2026-05-19T23:09:04.045303+00:00
615,gpt4,gpt-5.4,300,165,False,,2.6,2026-05-19T23:09:04.036304+00:00
615,oss,api-gpt-oss-120b,361,373,False,,2.19,2026-05-19T23:09:04.040679+00:00
616,sonnet,claude-sonnet-4-6,524,284,False,,3.7,2026-05-19T23:09:08.439658+00:00
616,gpt4,gpt-5.4,462,304,False,,4.2,2026-05-19T23:09:08.342522+00:00
616,oss,api-gpt-oss-120b,523,676,False,,3.89,2026-05-19T23:09:08.358336+00:00
617,sonnet,claude-sonnet-4-6,326,147,False,,3.18,2026-05-19T23:09:19.345036+00:00
617,gpt4,gpt-5.4,293,160,False,,2.6,2026-05-19T23:09:19.338347+00:00
617,oss,api-gpt-oss-120b,354,1988,False,,10.79,2026-05-19T23:09:19.341780+00:00
618,sonnet,claude-sonnet-4-6,443,666,False,,7.0,2026-05-19T23:09:26.738673+00:00
618,gpt4,gpt-5.4,390,478,False,,5.9,2026-05-19T23:09:26.441863+00:00
618,oss,api-gpt-oss-120b,451,1019,False,,5.61,2026-05-19T23:09:26.635538+00:00
619,sonnet,claude-sonnet-4-6,403,640,False,,8.5,2026-05-19T23:09:35.446967+00:00
619,gpt4,gpt-5.4,367,386,False,,5.3,2026-05-19T23:09:35.340874+00:00
619,oss,api-gpt-oss-120b,428,857,False,,4.7,2026-05-19T23:09:35.436941+00:00
620,sonnet,claude-sonnet-4-6,459,811,False,,10.5,2026-05-19T23:09:46.239375+00:00
620,gpt4,gpt-5.4,400,578,False,,7.14,2026-05-19T23:09:46.138550+00:00
620,oss,api-gpt-oss-120b,461,1554,False,,8.49,2026-05-19T23:09:46.142256+00:00
621,sonnet,claude-sonnet-4-6,216,17,False,,1.27,2026-05-19T23:09:48.046349+00:00
621,gpt4,gpt-5.4,193,79,False,,1.64,2026-05-19T23:09:48.038444+00:00
621,oss,api-gpt-oss-120b,254,128,False,,0.73,2026-05-19T23:09:48.042619+00:00
622,sonnet,claude-sonnet-4-6,624,528,False,,8.89,2026-05-19T23:09:59.040614+00:00
622,gpt4,gpt-5.4,536,431,False,,5.19,2026-05-19T23:09:58.644639+00:00
622,oss,api-gpt-oss-120b,597,1759,False,,10.58,2026-05-19T23:09:58.746094+00:00
623,sonnet,claude-sonnet-4-6,542,579,False,,9.2,2026-05-19T23:10:08.439483+00:00
623,gpt4,gpt-5.4,492,424,False,,6.3,2026-05-19T23:10:08.339884+00:00
623,oss,api-gpt-oss-120b,553,670,False,,4.0,2026-05-19T23:10:08.345383+00:00
624,sonnet,claude-sonnet-4-6,269,118,False,,2.46,2026-05-19T23:10:11.243618+00:00
624,gpt4,gpt-5.4,247,167,False,,2.69,2026-05-19T23:10:11.219660+00:00
624,oss,api-gpt-oss-120b,308,329,False,,1.86,2026-05-19T23:10:11.239598+00:00
625,sonnet,claude-sonnet-4-6,230,109,False,,2.85,2026-05-19T23:10:14.345326+00:00
625,gpt4,gpt-5.4,207,117,False,,3.09,2026-05-19T23:10:14.338739+00:00
625,oss,api-gpt-oss-120b,268,269,False,,1.51,2026-05-19T23:10:14.342093+00:00
626,sonnet,claude-sonnet-4-6,411,591,False,,6.2,2026-05-19T23:10:22.644930+00:00
626,gpt4,gpt-5.4,373,548,False,,6.9,2026-05-19T23:10:22.637305+00:00
626,oss,api-gpt-oss-120b,434,1459,False,,8.12,2026-05-19T23:10:22.640848+00:00
627,sonnet,claude-sonnet-4-6,238,329,False,,6.0,2026-05-19T23:10:28.837253+00:00
627,gpt4,gpt-5.4,214,208,False,,2.91,2026-05-19T23:10:28.739452+00:00
627,oss,api-gpt-oss-120b,275,551,False,,3.1,2026-05-19T23:10:28.744113+00:00
628,sonnet,claude-sonnet-4-6,294,172,False,,3.09,2026-05-19T23:10:32.172566+00:00
628,gpt4,gpt-5.4,261,161,False,,2.5,2026-05-19T23:10:31.948060+00:00
628,oss,api-gpt-oss-120b,322,321,False,,1.8,2026-05-19T23:10:32.046383+00:00
629,sonnet,claude-sonnet-4-6,556,1274,False,,20.39,2026-05-19T23:10:59.749659+00:00
629,gpt4,gpt-5.4,509,1586,False,,27.2,2026-05-19T23:10:59.640385+00:00
629,oss,api-gpt-oss-120b,570,3366,False,,18.63,2026-05-19T23:10:59.737108+00:00
630,sonnet,claude-sonnet-4-6,257,57,False,,2.09,2026-05-19T23:11:02.340230+00:00
630,gpt4,gpt-5.4,229,110,False,,1.99,2026-05-19T23:11:02.142348+00:00
630,oss,api-gpt-oss-120b,290,334,False,,2.1,2026-05-19T23:11:02.241835+00:00
631,sonnet,claude-sonnet-4-6,347,931,False,,9.96,2026-05-19T23:11:12.446510+00:00
631,gpt4,gpt-5.4,316,398,False,,5.0,2026-05-19T23:11:12.437975+00:00
631,oss,api-gpt-oss-120b,377,1305,False,,7.2,2026-05-19T23:11:12.442076+00:00
632,sonnet,claude-sonnet-4-6,209,89,False,,2.29,2026-05-19T23:11:15.049473+00:00
632,gpt4,gpt-5.4,185,107,False,,2.49,2026-05-19T23:11:15.040466+00:00
632,oss,api-gpt-oss-120b,246,226,False,,1.38,2026-05-19T23:11:15.045197+00:00
633,sonnet,claude-sonnet-4-6,366,203,False,,4.5,2026-05-18T21:49:37.733207+00:00
633,gpt4,gpt-5.4,328,140,False,,2.39,2026-05-18T21:49:37.541590+00:00
633,oss,api-gpt-oss-120b,389,394,False,,2.28,2026-05-18T21:49:37.662364+00:00
634,sonnet,claude-sonnet-4-6,214,113,False,,2.41,2026-05-19T23:11:17.641635+00:00
634,gpt4,gpt-5.4,194,130,False,,2.3,2026-05-19T23:11:17.547697+00:00
634,oss,api-gpt-oss-120b,255,399,False,,2.21,2026-05-19T23:11:17.637496+00:00
635,sonnet,claude-sonnet-4-6,322,186,False,,3.3,2026-05-19T23:11:21.045358+00:00
635,gpt4,gpt-5.4,279,156,False,,2.2,2026-05-19T23:11:21.038555+00:00
635,oss,api-gpt-oss-120b,340,562,False,,3.08,2026-05-19T23:11:21.041868+00:00
636,sonnet,claude-sonnet-4-6,375,1132,False,,17.2,2026-05-19T23:11:46.247824+00:00
636,gpt4,gpt-5.4,342,1768,False,,25.1,2026-05-19T23:11:46.239691+00:00
636,oss,api-gpt-oss-120b,403,2985,False,,18.1,2026-05-19T23:11:46.243759+00:00
637,sonnet,claude-sonnet-4-6,487,600,False,,6.5,2026-05-19T23:11:53.447078+00:00
637,gpt4,gpt-5.4,425,674,False,,7.1,2026-05-19T23:11:53.438838+00:00
637,oss,api-gpt-oss-120b,486,1059,False,,6.13,2026-05-19T23:11:53.442619+00:00
638,sonnet,claude-sonnet-4-6,519,572,False,,6.9,2026-05-19T23:12:00.637162+00:00
638,gpt4,gpt-5.4,467,442,False,,5.29,2026-05-19T23:12:00.445790+00:00
638,oss,api-gpt-oss-120b,528,766,False,,5.79,2026-05-19T23:12:00.543094+00:00
639,sonnet,claude-sonnet-4-6,214,64,False,,1.6,2026-05-19T23:12:04.549177+00:00
639,gpt4,gpt-5.4,192,80,False,,1.6,2026-05-19T23:12:04.258846+00:00
639,oss,api-gpt-oss-120b,253,159,False,,0.91,2026-05-19T23:12:04.353667+00:00
640,sonnet,claude-sonnet-4-6,262,400,False,,6.5,2026-05-19T23:12:11.548724+00:00
640,gpt4,gpt-5.4,236,176,False,,2.6,2026-05-19T23:12:11.539585+00:00
640,oss,api-gpt-oss-120b,297,404,False,,2.3,2026-05-19T23:12:11.543473+00:00
641,sonnet,claude-sonnet-4-6,285,87,False,,2.01,2026-05-19T23:12:15.946205+00:00
641,gpt4,gpt-5.4,252,125,False,,2.05,2026-05-19T23:12:15.937999+00:00
641,oss,api-gpt-oss-120b,313,744,False,,4.19,2026-05-19T23:12:15.942438+00:00
642,sonnet,claude-sonnet-4-6,302,155,False,,2.79,2026-05-19T23:12:19.144964+00:00
642,gpt4,gpt-5.4,270,228,False,,3.06,2026-05-19T23:12:19.137753+00:00
642,oss,api-gpt-oss-120b,331,266,False,,1.59,2026-05-19T23:12:19.141430+00:00
643,sonnet,claude-sonnet-4-6,425,510,False,,7.1,2026-05-19T23:12:26.436275+00:00
643,gpt4,gpt-5.4,378,285,False,,4.1,2026-05-19T23:12:26.339019+00:00
643,oss,api-gpt-oss-120b,439,600,False,,4.67,2026-05-19T23:12:26.343083+00:00
644,sonnet,claude-sonnet-4-6,286,1348,False,,18.29,2026-05-19T23:12:47.638035+00:00
644,gpt4,gpt-5.4,264,1806,False,,21.09,2026-05-19T23:12:47.539087+00:00
644,oss,api-gpt-oss-120b,325,3170,False,,18.64,2026-05-19T23:12:47.544038+00:00
645,sonnet,claude-sonnet-4-6,249,23,False,,0.99,2026-05-19T23:12:49.237733+00:00
645,gpt4,gpt-5.4,222,84,False,,1.3,2026-05-19T23:12:48.954240+00:00
645,oss,api-gpt-oss-120b,283,126,False,,0.78,2026-05-19T23:12:49.048288+00:00
646,sonnet,claude-sonnet-4-6,393,1440,False,,18.19,2026-05-19T23:13:31.348928+00:00
646,gpt4,gpt-5.4,368,583,False,,7.17,2026-05-19T23:13:31.339478+00:00
646,oss,api-gpt-oss-120b,429,7676,False,,41.9,2026-05-19T23:13:31.344408+00:00
647,sonnet,claude-sonnet-4-6,598,1156,False,,17.6,2026-05-19T23:14:18.746700+00:00
647,gpt4,gpt-5.4,565,605,False,,9.4,2026-05-19T23:14:18.737583+00:00
647,oss,api-gpt-oss-120b,626,7476,False,,47.28,2026-05-19T23:14:18.742132+00:00
648,sonnet,claude-sonnet-4-6,333,152,False,,2.9,2026-05-19T23:14:21.748202+00:00
648,gpt4,gpt-5.4,298,142,False,,2.5,2026-05-19T23:14:21.739090+00:00
648,oss,api-gpt-oss-120b,359,338,False,,1.9,2026-05-19T23:14:21.743195+00:00
649,sonnet,claude-sonnet-4-6,309,1274,False,,21.36,2026-05-19T23:14:45.947857+00:00
649,gpt4,gpt-5.4,283,1272,False,,15.4,2026-05-19T23:14:45.939208+00:00
649,oss,api-gpt-oss-120b,344,4391,False,,24.0,2026-05-19T23:14:45.943450+00:00
650,sonnet,claude-sonnet-4-6,499,347,False,,4.91,2026-05-19T23:14:52.546363+00:00
650,gpt4,gpt-5.4,442,338,False,,4.4,2026-05-19T23:14:52.537727+00:00
650,oss,api-gpt-oss-120b,503,1158,False,,6.33,2026-05-19T23:14:52.541536+00:00
